STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;EDUCATION;Niveau d'éducation;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;DATA_SOURCE;Source de données;OBS_COMMENT;Commentaire;CONF_STATUS;Confidentialité
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;16784;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;9122;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;4293;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;1426;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;75;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;828;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;228;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PD;Personnes handicapées;1;Enseignement primaire;2020;;388;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;128;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;56;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;28;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;35834;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;4734;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;16396;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;8994;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;4237;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;1398;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;9;Niveau non indiqué;2020;;75;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;7719;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;1277;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;3780;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;1593;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;537;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;506;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;25;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;616;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;107;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PD;Personnes handicapées;1;Enseignement primaire;2020;;315;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;124;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;26;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;41;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;7102;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;1171;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;3465;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;1470;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;511;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;465;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;_T;National;PWD;Personnes sans handicap;9;Niveau non indiqué;2020;;21;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;1825;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;170;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;641;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;475;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;253;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;276;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;11;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;144;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;15;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;1;Enseignement primaire;2020;;71;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;35;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;7;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;13;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;1682;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;154;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;570;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;440;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;246;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;263;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;U;Urbain;PWD;Personnes sans handicap;9;Niveau non indiqué;2020;;9;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;5893;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;1108;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;3140;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;1118;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;284;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;230;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;14;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;473;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;91;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;1;Enseignement primaire;2020;;244;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;89;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;19;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;27;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;5421;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;1016;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;2896;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;1030;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;265;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;VU;Vanuatu;POPCNT;Population;M;Homme;Y55T64;55-64;R;Rural;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;203;;N;unités;;;;;;;;;;
